PaperId	RecommendedPaperId	Method	StudyScore	StudyRankByMethod	StudyRankGlobal	CooccurrenceCnt	Similarity	EmbSimilarity	TfIdfSimilarity	ComputedRankByMethod	ComputedRankGlobal
2140991467	2157579446	Behavior	5	1	1	9	0.9160092	0	0	7	7
2140991467	2162450625	Behavior	5	1	1	8	0.8842624	0	0	9	9
2140991467	2070497706	Behavior	5	1	1	9	0.9160092	0	0	8	8
2140991467	2053634345	Behavior	5	1	1	9	0.9160092	0	0	5	5
2140991467	1573579329	Behavior				15	0.9910069	0	0	1	1
2140991467	2013807400	Content	4	1	10	0	0.687436342	0.882338047	0.232665777	1	
2140991467	2884545379	Content	4	1	10	0	0.660261869	0.864546537	0.183597624	8	
2140991467	2784007581	Content	4	1	10	0	0.667095542	0.888618052	0.15020974	6	
2140991467	2022966704	Content	4	1	10	0	0.671769142	0.881254733	0.1829694	4	
2140991467	2574522697	Content	3	5	14	0	0.6590621	0.885800958	0.130004644	9	
2140991467	2154165047	Content	3	5	14	0	0.6636319	0.8831859	0.151339218	7	
2140991467	1986079293	Content	3	5	14	0	0.65890485	0.87593323	0.152505338	10	
2140991467	2131717044	Content	3	5	14	0	0.684503555	0.904570341	0.171014473	2	
2140991467	2028672339	Content	3	5	14	0	0.6715869	0.894242942	0.152055979	5	
2140991467	1724178009	Content	1	10	19	0	0.67311877	0.8833074	0.18267864	3	
2141287114	1965825375	Behavior	5	1	1	3	0.6550128	0	0	10	
2141287114	2020559432	Behavior	5	1	1	4	0.7006562	0	0	6	
2141287114	2145417673	Behavior	5	1	1	4	0.7006562	0	0	8	
2141287114	2075576127	Behavior	4	4	4	4	0.7006562	0	0	9	
2141287114	1999295143	Behavior	4	4	4	4	0.7006562	0	0	5	
2141287114	2139577842	Behavior	4	4	4	5	0.75	0	0	3	3
2141287114	2120946794	Behavior	4	4	4	5	0.75	0	0	2	2
2141287114	2118443685	Behavior	4	4	4	5	0.75	0	0	1	1
2141287114	1992916604	Behavior	4	4	4	4	0.7006562	0	0	4	
2141287114	2022758041	Behavior	3	10	11	4	0.7006562	0	0	7	
2141287114	2102538031	Content	4	1	4	0	0.732385	0.929929137	0.271448523	5	8
2141287114	1481633244	Content	3	2	11	0	0.729654551	0.933272541	0.254546	8	
2141287114	2355296280	Content	2	3	13	0	0.7414473	0.9184565	0.328426	2	5
2141287114	2199842706	Content	2	3	13	0	0.7311956	0.920283735	0.289990038	7	10
2141287114	1592642087	Content	2	3	13	0	0.743375	0.9347173	0.2969096	1	4
2141287114	2304918404	Content	2	3	13	0	0.7316266	0.9257132	0.278757721	6	9
2141287114	1135722627	Content	1	7	17	0	0.7296045	0.92117697	0.2826021	9	
2141287114	2196685351	Content	1	7	17	0	0.736489534	0.917497933	0.3141365	3	6
2141287114	2018280068	Content	1	7	17	0	0.727935731	0.917558253	0.285483152	10	
2141287114	2602979291	Content	1	7	17	0	0.734555542	0.916036665	0.3110995	4	7
2144391365	2113167642	Behavior	4	1	1	2	0.6157376	0	0	8	
2144391365	2175141861	Behavior	3	2	2	2	0.6157376	0	0	10	
2144391365	2096248529	Behavior	3	2	2	2	0.6157376	0	0	1	
2144391365	2001827393	Behavior	2	4	11	2	0.6157376	0	0	9	
2144391365	1968938532	Behavior	2	4	11	2	0.6157376	0	0	3	
2144391365	1983822103	Behavior	2	4	11	2	0.6157376	0	0	5	
2144391365	1485978144	Behavior	1	7	17	2	0.6157376	0	0	4	
2144391365	2622906375	Behavior	1	7	17	2	0.6157376	0	0	7	
2144391365	2107501265	Behavior	1	7	17	2	0.6157376	0	0	6	
2144391365	2097443909	Behavior	1	7	17	2	0.6157376	0	0	2	
2144391365	2357706906	Content	3	1	2	0	0.803641	0.9081212	0.559853852	9	9
2144391365	2487185283	Content	3	1	2	0	0.884344	0.922527969	0.795248	2	2
2144391365	2069453468	Content	3	1	2	0	0.8196789	0.9028924	0.6255141	8	8
2144391365	1994152290	Content	3	1	2	0	0.8830223	0.9298136	0.773842633	4	4
2144391365	2378642154	Content	3	1	2	0	0.890912533	0.91267556	0.840132058	1	1
2144391365	2181303636	Content	3	1	2	0	0.77933073	0.8954803	0.5083151	10	10
2144391365	2385968618	Content	3	1	2	0	0.8556822	0.896381855	0.7607164	6	6
2144391365	2504645174	Content	2	8	11	0	0.8385283	0.9236291	0.639959753	7	7
2144391365	2611963256	Content	2	8	11	0	0.8731766	0.9363516	0.725768149	5	5
2144391365	2777907232	Content	2	8	11	0	0.8839692	0.922704637	0.793586433	3	3
2147634746	2165707497	Behavior	5	1	1	52	1	0	0	6	6
2147634746	2068181924	Behavior	5	1	1	43	0.9999999	0	0	9	9
2147634746	2137814879	Behavior	5	1	1	46	0.99999994	0	0	7	7
2147634746	2323881768	Behavior	5	1	1	86	1	0	0	3	3
2147634746	2117239687	Behavior	5	1	1	155	1	0	0	1	1
2147634746	2102177432	Behavior	5	1	1	144	1	0	0	2	2
2147634746	2015186536	Behavior	5	1	1	55	1	0	0	5	5
2147634746	2101618658	Behavior	4	8	11	44	0.99999994	0	0	8	8
2147634746	2171468534	Behavior	4	8	11	73	1	0	0	4	4
2147634746	2069228454	Behavior	4	8	11	43	0.9999999	0	0	10	10
2147634746	2095699306	Content	5	1	1	0	0.7418364	0.8918344	0.3918411	2	
2147634746	1988512733	Content	5	1	1	0	0.7263676	0.8923914	0.338978648	10	
2147634746	1521438140	Content	5	1	1	0	0.728351831	0.9119349	0.299991339	8	
2147634746	1607786297	Content	1	4	14	0	0.7281203	0.8890177	0.352693081	9	
2147634746	2409912191	Content	1	4	14	0	0.734175265	0.895017445	0.358876824	6	
2147634746	2158064965	Content	1	4	14	0	0.734412253	0.902355552	0.342544526	5	
2147634746	2611501835	Content	1	4	14	0	0.734544337	0.8927294	0.3654459	3	
2147634746	1803830099	Content	1	4	14						
2147634746	2135484285	Content	1	4	14	0	0.7493365	0.926603556	0.335713238	1	
2147634746	2526460518	Content	1	4	14	0	0.734457731	0.896526337	0.356297582	4	
2149284192	1973562584	Content	3	1	1	0	0.7066537	0.923386335	0.2009443	8	8
2149284192	1568894564	Content	3	1	1	0	0.762308955	0.9252053	0.382217556	1	1
2149284192	2767246945	Content	2	3	3	0	0.7382181	0.9154013	0.3247907	2	2
2149284192	2464416548	Content	2	3	3	0	0.7061924	0.914904535	0.219197392	9	9
2149284192	2611187102	Content	2	3	3	0	0.7030607	0.916954	0.203976348	10	10
2149284192	2403575858	Content	1	6	6	0	0.710633039	0.924622536	0.211324289	7	7
2149284192	2405602637	Content	1	6	6	0	0.7270364	0.9189422	0.2792562	3	3
2149284192	1922128653	Content	1	6	6	0	0.716353536	0.9363329	0.203068465	6	6
2149284192	2404512304	Content	1	6	6	0	0.721180439	0.919249535	0.259019166	4	4
2149284192	2400649533	Content				0	0.7164317	0.9193025	0.24306637	5	5
2150375325	2138081378	Behavior	5	1	1	264	1	0	0	10	10
2150375325	2114696370	Behavior	5	1	1	264	1	0	0	9	9
2150375325	1968619893	Behavior	5	1	1	316	1	0	0	3	3
2150375325	2061820396	Behavior	5	1	1	322	1	0	0	2	2
2150375325	2119243545	Behavior	5	1	1	292	1	0	0	6	6
2150375325	2041157860	Behavior	5	1	1	304	1	0	0	5	5
2150375325	1990513740	Behavior	5	1	1	356	1	0	0	1	1
2150375325	2008620264	Behavior	4	8	13	286	1	0	0	8	8
2150375325	2109469951	Behavior	4	8	13	304	1	0	0	4	4
2150375325	2112090702	Behavior	4	8	13	286	1	0	0	7	7
2150375325	1581200957	Content	5	1	1	0	0.622733831	0.848416746	0.09614037	5	
2150375325	2159660412	Content	5	1	1	0	0.6192384	0.862437546	0.05177362	7	
2150375325	2607307333	Content	5	1	1	0	0.648072839	0.8430219	0.1931917	3	
2150375325	1702221935	Content	5	1	1	0	0.6212062	0.8393367	0.112235218	6	
2150375325	1651668832	Content	5	1	1	0	0.6549533	0.8585174	0.179970309	1	
2150375325	2108833562	Content	4	6	13	0	0.6251264	0.849195	0.10229978	4	
2150375325	2414236374	Content	4	6	13	0	0.6129391	0.8516262	0.0560025647	9	
2150375325	2101731367	Content	4	6	13	0	0.612762332	0.8452766	0.07022904	10	
2150375325	2070882506	Content	4	6	13	0	0.651246667	0.851313055	0.184425086	2	
2150375325	2108450554	Content	3	10	20	0	0.616758049	0.8440525	0.08640427	8	
2150387335	2114189125	Behavior	5	1	1	20	0.9987637	0	0	5	5
2150387335	2089775132	Behavior	5	1	1	16	0.993935764	0	0	8	8
2150387335	1785797725	Behavior	5	1	1	68	1	0	0	1	1
2150387335	1976371754	Behavior	5	1	1	30	0.9999773	0	0	2	2
2150387335	2399231848	Behavior	4	5	6	14	0.9867015	0	0	9	9
2150387335	2029693536	Behavior	4	5	6	16	0.993935764	0	0	7	7
2150387335	2133723082	Behavior	4	5	6	14	0.9867015	0	0	10	10
2150387335	2143504694	Behavior	4	5	6	18	0.9972569	0	0	6	6
2150387335	2121845793	Behavior	4	5	6	26	0.9998876	0	0	3	3
2150387335	1973054120	Behavior	3	10	16	22	0.9994437	0	0	4	4
2150387335	2027478420	Content	5	1	1	0	0.7752192	0.9445701	0.38006714	2	
2150387335	2164942661	Content	4	2	6	0	0.7548038	0.9481039	0.3037702	7	
2150387335	2049109933	Content	4	2	6	0	0.7606168	0.9440196	0.332676858	5	
2150387335	2357230390	Content	4	2	6	0	0.7743907	0.946222544	0.3734498	3	
2150387335	2116626915	Content	4	2	6						
2150387335	1966137494	Content	4	2	6	0	0.7544895	0.9389877	0.3239938	8	
2150387335	2303605323	Content	3	7	16	0	0.7537852	0.9464436	0.304248869	9	
2150387335	2320249744	Content	3	7	16	0	0.7734855	0.9396338	0.3858061	4	
2150387335	2357971673	Content	2	9	19	0	0.756161034	0.941787362	0.323032856	6	
2150387335	1584766921	Content	2	9	19	0	0.786858	0.938307	0.433477163	1	
2150466569	2170527467	Behavior	4	1	1	3	0.6550128	0	0	6	
2150466569	2097584131	Behavior	4	1	1	2	0.6157376	0	0	8	
2150466569	2156985047	Behavior	3	3	5	3	0.6550128	0	0	5	
2150466569	2101105183	Behavior	3	3	5	2	0.6157376	0	0	9	
2150466569	2250504379	Behavior	2	5	9	2	0.6157376	0	0	10	
2150466569	2098297786	Behavior	2	5	9	3	0.6550128	0	0	1	
2150466569	2886696463	Behavior	2	5	9	3	0.6550128	0	0	4	
2150466569	2124725212	Behavior	2	5	9	3	0.6550128	0	0	2	
2150466569	2133444727	Behavior	2	5	9	3	0.6550128	0	0	3	
2150466569	2885046914	Behavior	1	10	19	2	0.6157376	0	0	7	
2150466569	2122078051	Content	4	1	1	0	0.771485567	0.931504667	0.398107737	2	2
2150466569	2537328896	Content	4	1	1	0	0.7540272	0.9106586	0.388553977	6	6
2150466569	1498934170	Content	3	3	5	0	0.7569983	0.9154714	0.387227774	5	5
2150466569	1592911518	Content	3	3	5	0	0.7632381	0.9306255	0.372667372	3	3
2150466569	2080254493	Content	2	5	9	0	0.7474713	0.911683559	0.364309281	7	7
2150466569	1984143402	Content	2	5	9	0	0.738194644	0.930401	0.289713	10	10
2150466569	2019395572	Content	2	5	9	0	0.7428933	0.9142256	0.3431179	9	9
2150466569	2008099839	Content	2	5	9	0	0.7442869	0.9203999	0.3333566	8	8
2150466569	2544557367	Content	2	5	9	0	0.758618653	0.943368554	0.32753554	4	4
2150466569	2017338566	Content	1	10	19	0	0.7763163	0.9299228	0.417901039	1	1
2153527920	11819637	Behavior	5	1	1	184	1	0	0	3	3
2153527920	2163059190	Behavior	4	2	3	146	1	0	0	7	7
2153527920	2118428193	Behavior	4	2	3	211	1	0	0	1	1
2153527920	1972699782	Behavior	4	2	3	95	1	0	0	8	8
2153527920	2158049821	Behavior	4	2	3	146	1	0	0	6	6
2153527920	2167898414	Behavior	4	2	3	167	1	0	0	5	5
2153527920	2144256483	Behavior	3	7	9	175	1	0	0	4	4
2153527920	2056363353	Behavior	3	7	9	203	1	0	0	2	2
2153527920	2169047226	Behavior	2	9	13	92	1	0	0	10	10
2153527920	2162733677	Behavior	2	9	13	94	1	0	0	9	9
2153527920	2161756014	Content	5	1	1	0	0.717145	0.915181756	0.255059332	7	
2153527920	136681388	Content	4	2	3	0	0.7156582	0.9174712	0.244761273	8	
2153527920	91818792	Content	3	3	9	0	0.793509364	0.9085814	0.5250081	1	
2153527920	2170267611	Content	3	3	9	0	0.7442153	0.912060738	0.352575928	4	
2153527920	2751461797	Content	2	5	13	0	0.7408685	0.9097016	0.346924722	5	
2153527920	1923632190	Content	2	5	13	0	0.7829585	0.921824753	0.458937317	2	
2153527920	2293669576	Content	2	5	13	0	0.715365231	0.9072013	0.26774776	9	
2153527920	2120932099	Content	2	5	13	0	0.713687	0.899624348	0.279833227	10	
2153527920	2597912020	Content	1	9	19	0	0.749192238	0.908540964	0.377378464	3	
2153527920	1520598104	Content	1	9	19	0	0.726310134	0.9001589	0.320663	6	
2156896296	2138543759	Behavior				51	1	0	0	3	3
2156896296	2159048618	Behavior				24	0.9997499	0	0	7	7
2156896296	2148275477	Behavior				78	1	0	0	1	1
2156896296	2133109535	Behavior				35	0.9999969	0	0	5	5
2156896296	2171873915	Behavior				32	0.9999898	0	0	6	6
2156896296	1507409481	Behavior				36	0.9999979	0	0	4	4
2156896296	1963533326	Behavior				22	0.9994437	0	0	8	8
2156896296	2102616700	Behavior				22	0.9994437	0	0	9	9
2156896296	2105818147	Behavior				77	1	0	0	2	2
2156896296	2096425164	Behavior				21	0.9991706	0	0	10	10
2156896296	2028267926	Content				0	0.6757758	0.8503987	0.268322378	10	
2156896296	1586008827	Content				0	0.6835424	0.8522376	0.289920241	9	
2156896296	2130604395	Content				0	0.6870095	0.880883753	0.234636337	8	
2156896296	2119635640	Content				0	0.729916334	0.867388546	0.4091478	2	
2156896296	2139882817	Content				0	0.6959821	0.8568311	0.3206679	5	
2156896296	1794910261	Content				0	0.749174058	0.913276434	0.3662686	1	
2156896296	1597338859	Content				0	0.719768	0.8739409	0.360031158	3	
2156896296	2008659966	Content				0	0.7180349	0.855854332	0.396456271	4	
2156896296	1985562670	Content				0	0.687125266	0.8692662	0.2621297	7	
2156896296	2134465920	Content				0	0.694434	0.8478836	0.336384922	6	
2158433855	2352786557	Content	1	1	1						
2158433855	2097608201	Content	1	1	1						
2158433855	2373317368	Content	1	1	1						
2158433855	188228726	Content	1	1	1						
2158433855	2867658015	Content	1	1	1						
2158433855	2277797150	Content	1	1	1						
2158433855	271222745	Content	1	1	1						
2158433855	2158471881	Content	1	1	1						
2158433855	44180965	Content	1	1	1						
2158433855	2139099409	Content	1	1	1						
2159023782	1520871589	Behavior	5	1	1	18	0.9972569	0	0	4	4
2159023782	2118080949	Behavior	5	1	1	19	0.998157859	0	0	3	3
2159023782	2030628896	Behavior	5	1	1	17	0.9959187	0	0	7	7
2159023782	2024165284	Behavior	5	1	1	35	0.9999969	0	0	1	1
2159023782	2164278908	Behavior	5	1	1	15	0.9910069	0	0	9	9
2159023782	2091449379	Behavior	5	1	1	18	0.9972569	0	0	5	5
2159023782	2078677240	Behavior	5	1	1	25	0.999832332	0	0	2	2
2159023782	2103972604	Behavior	5	1	1	17	0.9959187	0	0	6	6
2159023782	2611328865	Behavior	4	9	10	15	0.9910069	0	0	8	8
2159023782	1963826206	Behavior	4	9	10	13	0.980417132	0	0	10	10
2159023782	2110742393	Content	5	1	1	0	0.711800039	0.9205341	0.224754021	3	
2159023782	2600006013	Content	4	2	10	0	0.7338328	0.9227886	0.292935818	1	
2159023782	1653830272	Content	4	2	10	0	0.6875182	0.903254449	0.184133455	8	
2159023782	2311586023	Content	2	4	14	0	0.704583645	0.8936839	0.2633496	4	
2159023782	2408176704	Content	2	4	14	0	0.6907567	0.928128064	0.136890039	7	
2159023782	2752706835	Content	2	4	14						
2159023782	2804269238	Content	2	4	14	0	0.7248991	0.899034142	0.318584085	2	
2159023782	1542873368	Content	1	8	18	0	0.6965743	0.9018528	0.217590973	6	
2159023782	2797346236	Content	1	8	18	0	0.6845641	0.9017763	0.177735746	9	
2159023782	2801503411	Content	1	8	18	0	0.7020885	0.9172298	0.200092047	5	
2161335593	2008620264	Behavior				23	0.999627	0	0	7	7
2161335593	2078980460	Behavior				20	0.9987637	0	0	10	10
2161335593	2043890595	Behavior				22	0.9994437	0	0	8	8
2161335593	1965499304	Behavior				28	0.9999495	0	0	4	4
2161335593	2112090702	Behavior				32	0.9999898	0	0	2	2
2161335593	2001454048	Behavior				23	0.999627	0	0	6	6
2161335593	2038195874	Behavior				37	0.9999986	0	0	1	1
2161335593	2100776472	Behavior				26	0.9998876	0	0	5	5
2161335593	1606697907	Behavior				31	0.9999848	0	0	3	3
2161335593	1982300822	Behavior				20	0.9987637	0	0	9	9
2161335593	87453008	Content				0	0.719036162	0.9331367	0.219468161	8	
2161335593	135363591	Content									
2161335593	2162452562	Content				0	0.7314102	0.9142058	0.3048872	4	
2161335593	1980460691	Content				0	0.7476995	0.9208508	0.3436798	1	
2161335593	2073627497	Content				0	0.72085613	0.9018735	0.29848212	6	
2161335593	2808685478	Content				0	0.7249971	0.9152353	0.281107962	5	
2161335593	2151437300	Content				0	0.7387536	0.91065377	0.33765322	2	
2161335593	2230527286	Content				0	0.7167618	0.885000467	0.324204981	9	
2161335593	2119560885	Content				0	0.7345428	0.9231643	0.294425964	3	
2161335593	2809086059	Content				0	0.7196541	0.905072451	0.2870113	7	
2162211144	1544826511	Behavior	5	1	1	25	0.999832332	0	0	3	3
2162211144	2078861931	Behavior	4	2	2	25	0.999832332	0	0	4	4
2162211144	1489525520	Behavior	4	2	2	13	0.980417132	0	0	10	10
2162211144	2134566648	Behavior	4	2	2	20	0.9987637	0	0	6	6
2162211144	2108325777	Behavior	4	2	2	17	0.9959187	0	0	9	9
2162211144	2123301721	Behavior	4	2	2	24	0.9997499	0	0	5	5
2162211144	2165894879	Behavior	4	2	2	20	0.9987637	0	0	7	7
2162211144	2101105183	Behavior	4	2	2	40	0.9999996	0	0	1	1
2162211144	2114584278	Behavior	4	2	2	25	0.999832332	0	0	2	2
2162211144	2149327368	Behavior	3	10	13	18	0.9972569	0	0	8	8
2162211144	2395826315	Content	4	1	2	0	0.813173354	0.92981863	0.541000962	2	
2162211144	2393525063	Content	4	1	2	0	0.813589931	0.9266322	0.549824655	1	
2162211144	2011521987	Content	4	1	2	0	0.809637	0.92969203	0.52950865	3	
2162211144	1498597025	Content	3	4	13	0	0.794723749	0.9285334	0.482501358	9	
2162211144	2009779885	Content	2	5	15	0	0.8011309	0.9189881	0.526130736	6	
2162211144	2587602790	Content	1	6	16	0	0.8017721	0.9261989	0.511443	5	
2162211144	2415251153	Content	1	6	16	0	0.795209765	0.936617	0.465259433	8	
2162211144	2020695338	Content	1	6	16	0	0.804271936	0.9421349	0.482591718	4	
2162211144	2016948484	Content	1	6	16	0	0.800541043	0.936091363	0.484256923	7	
2162211144	2165063477	Content	1	6	16	0	0.7934202	0.9248091	0.486846119	10	
2162516489	2068903096	Behavior	5	1	1	11	0.958413661	0	0	5	5
2162516489	2099112104	Behavior	4	2	8	10	0.9403985	0	0	7	7
2162516489	2137687515	Behavior	4	2	8	11	0.958413661	0	0	4	4
2162516489	2114658166	Behavior	4	2	8	11	0.958413661	0	0	3	3
2162516489	2102244995	Behavior	4	2	8	10	0.9403985	0	0	9	9
2162516489	1505839605	Behavior	3	6	15	11	0.958413661	0	0	2	2
2162516489	2109376948	Behavior	2	7	16	13	0.980417132	0	0	1	1
2162516489	1749420848	Behavior	2	7	16	10	0.9403985	0	0	6	6
2162516489	1488944892	Behavior	2	7	16	10	0.9403985	0	0	8	8
2162516489	2223003382	Behavior	1	10	20	10	0.9403985	0	0	10	10
2162516489	2141651373	Content	5	1	1	0	0.854940653	0.9671883	0.5930295	1	
2162516489	1997477951	Content	5	1	1	0	0.8274526	0.9498781	0.541793168	9	
2162516489	2006545635	Content	5	1	1	0	0.8283072	0.954647541	0.5335131	8	
2162516489	2161754949	Content	5	1	1	0	0.8272092	0.951872051	0.5363291	10	
2162516489	2085767404	Content	5	1	1	0	0.8294798	0.951158643	0.5455625	7	
2162516489	2810562133	Content	5	1	1	0	0.8397458	0.952652454	0.576297	4	
2162516489	2061624397	Content	4	7	8	0	0.844737053	0.9521305	0.594152451	2	
2162516489	2163997115	Content	4	7	8	0	0.8294816	0.956545	0.53300035	6	
2162516489	2105234963	Content	4	7	8	0	0.839995444	0.9504953	0.5821624	3	
2162516489	2036121328	Content	2	10	16	0	0.8375858	0.9552831	0.5629588	5	
2163173276	288445655	Behavior	4	1	1	5	0.75	0	0	2	
2163173276	1982636603	Behavior	4	1	1	4	0.7006562	0	0	4	
2163173276	2030775133	Behavior	4	1	1	4	0.7006562	0	0	6	
2163173276	2240585996	Behavior	4	1	1	3	0.6550128	0	0	7	
2163173276	2118331730	Behavior	3	5	5	4	0.7006562	0	0	5	
2163173276	1964750332	Behavior	3	5	5	4	0.7006562	0	0	3	
2163173276	1980661496	Behavior	3	5	5	3	0.6550128	0	0	9	
2163173276	1978171206	Behavior	3	5	5	3	0.6550128	0	0	8	
2163173276	2126554879	Behavior	3	5	5	3	0.6550128	0	0	10	
2163173276	2029953460	Behavior	2	10	16	8	0.8842624	0	0	1	1
2163173276	2352139138	Content	3	1	5	0	0.782545745	0.91141	0.481862545	3	4
2163173276	2551837866	Content	3	1	5	0	0.7869944	0.915400267	0.487380654	2	3
2163173276	1680625224	Content	3	1	5	0	0.7790237	0.909166336	0.475357622	5	6
2163173276	2040660683	Content	3	1	5	0	0.7731948	0.906091154	0.4631033	6	7
2163173276	2031184240	Content	3	1	5	0	0.791715562	0.901930034	0.5345484	1	2
2163173276	2022960353	Content	3	1	5						
2163173276	2085937267	Content	2	7	16	0	0.765523434	0.8995688	0.452751	10	
2163173276	2619584559	Content	2	7	16	0	0.7729946	0.9013907	0.473403782	7	8
2163173276	2021842129	Content	2	7	16	0	0.779329836	0.8993225	0.499346972	4	5
2163173276	2874525841	Content	1	10	20	0	0.7664828	0.9142878	0.421604455	9	10
2165005140	2131294487	Behavior	5	1	1	11	0.958413661	0	0	4	4
2165005140	2621374002	Behavior	5	1	1	8	0.8842624	0	0	9	9
2165005140	2036110521	Behavior	5	1	1	12	0.9713379	0	0	3	3
2165005140	2168872572	Behavior	3	5	6	9	0.9160092	0	0	8	8
2165005140	2167804035	Behavior	3	5	6	15	0.9910069	0	0	2	2
2165005140	2014517322	Behavior	3	5	6	16	0.993935764	0	0	1	1
2165005140	2128159601	Behavior	3	5	6	10	0.9403985	0	0	6	6
2165005140	1963971515	Behavior	2	9	16	7	0.8449872	0	0	10	10
2165005140	2136677179	Behavior				11	0.958413661	0	0	5	5
2165005140	2151635012	Both	4	1	4	9	0.9160092	0	0	7	7
2165005140	137932992	Content	3	2	6	0	0.7911073	0.950800359	0.4184901	5	
2165005140	2075729786	Content	3	2	6	0	0.781083345	0.93557024	0.420613974	9	
2165005140	2366134779	Content	3	2	6	0	0.7906953	0.9419513	0.4377647	6	
2165005140	2586514614	Content	3	2	6	0	0.78218925	0.9551466	0.378622	8	
2165005140	2143837606	Content	3	2	6	0	0.796557665	0.9379437	0.466656953	4	
2165005140	1908105299	Content	3	2	6	0	0.780607462	0.9320883	0.427152067	10	
2165005140	2136203016	Content	2	8	16	0	0.7881097	0.936092	0.442817718	7	
2165005140	2038424176	Content	2	8	16	0	0.79889977	0.9390552	0.471870422	3	
2165005140	1972650726	Content	1	10	19	0	0.8138798	0.946144938	0.505261064	1	
2165149861	2104217798	Behavior	5	1	1	33	0.999993145	0	0	6	6
2165149861	2171593626	Behavior	5	1	1	27	0.99992466	0	0	10	10
2165149861	2038808651	Behavior	5	1	1	30	0.9999773	0	0	8	8
2165149861	2007804691	Behavior	5	1	1	34	0.9999954	0	0	5	5
2165149861	2058756162	Behavior	4	5	5	38	0.999999046	0	0	2	2
2165149861	2142000191	Behavior	4	5	5	31	0.9999848	0	0	7	7
2165149861	2156037541	Behavior	4	5	5	42	0.9999998	0	0	1	1
2165149861	2118168041	Behavior	4	5	5	35	0.9999969	0	0	3	3
2165149861	1802760973	Behavior	2	9	13	29	0.999966145	0	0	9	9
2165149861	1982896842	Behavior	2	9	13	34	0.9999954	0	0	4	4
2165149861	2135755202	Content	4	1	5	0	0.727790833	0.898870647	0.3286046	10	
2165149861	2745476338	Content	4	1	5	0	0.7366615	0.90447557	0.345095366	6	
2165149861	2036763246	Content	3	3	11	0	0.72808975	0.9104241	0.302642852	9	
2165149861	204439797	Content	3	3	11	0	0.737459	0.9013241	0.3551072	5	
2165149861	303985020	Content	2	5	13	0	0.7683016	0.9212153	0.411502957	1	
2165149861	2337969315	Content	2	5	13	0	0.7328298	0.921651	0.292247057	8	
